file,pure_text,word_count
nemec-g/sent/2568.,"Ken,  I made the revisions left in your phone mail.  Let me know if you want 
me to prepare executables.  Thanks.",21
nemec-g/sent/2569.,"Unfortunately I will be out of the country during that time.  Please tell 
Barry thanks for the offer!





	Jessica Presas/ENRON@enronXgate
	05/31/2001 09:06 AM",23
nemec-g/sent/2570.,"We have accepted your suggested revision to Article 13 of the Agency and 
Management Agreement.  Attached is a new executable with the language 
revised.   Also attached for execution are the gas purchase confirm and 
associated GTC for the gas purchase through Monday June 4.  The GTC was 
revised to remove the $0.15 per MMBtu liquidated damages.  Thanks.",57
nemec-g/sent/2571.,"Greg,  Attached is the executable for Brazos Valley Energy, L.P.



Thanks, and Good Luck with AEP.  If you need any follow up on this please 
feel free to call me.

Gerald",31
nemec-g/sent/2572.,"Attached are the final documents which includes

1.  Agency and Management Agreement - Clean and Redlined copy which shows the 
changes per my discussion with Jay Goleb at Baker & Botts
2.  Gas Confirm for June 1 thru June 4, 2001
3.  Gas Confirm for June 5 thru June 30, 2001
4.  Gas Conform for July 1 thru October 31, 2001
5.  GTC which applies to all three confirms
6.  Agency Notice Letter - Mexicana to send to its Permian suppliers for 
notice of Enron's agency.

Please print out and execute documents 1 thru 5 and fax to Barry Tycholiz.  
We will follow up with duplicate originals for execution.  Thanks for all 
your cooperation.",114
nemec-g/sent/2574.,"Kim,  Attached are the revised documents for Palo Alto.  The documents are 
revised to reflect the deal term comments that the City forwarded.  I changed 
the name of the document to Natural Gas Services Agreement to address their 
concerns about a non commodity agreement.  I have also added language 
requiring a City Council resolution to for this document.  Instead of a legal 
opinion, we would require the City Attorney to approve both the Natural Gas 
Services and Transaction Agreements.  In included a redline of the services 
agreement from the prior version.  The Transaction Agreement would not 
redline on MS word for some reason.  I will request my assistant to redline 
it for you on Monday using comparewrite.  If you need help prior to my 
return, please coordinate with Jeff Hodge.  Please forward these documents to 
the City if you are okay with them.   Thanks.",144
nemec-g/sent/2575.,"Rae,  Please redline the No4 against the original No3 on compare write and 
forward via email to Kim Ward.  MS word would not redline correctly.",25
nemec-g/sent/2578.,"Mark,  Attached are rough drafts of the following documents for the noted 
projects:

Bay Gas Storage
1.  Draft CSA
2.  Draft Lease Agreement
3.  Draft O&M Agreement



Oakhill
1.  Draft CSA
2.  Draft O&M Agreement for Hanover to provide maintenance.



Please note that these are really rough based on the limited information 
available at this time.  I did not provide a lease agreement for Oakhill as 
you indicated Hanover would finance/lease the Electric Motor Drivers to ECS.  
If Hanover is providing a straight lease, the lease for Bay Gas could be 
used.  If Hanover is providing a purchase option, the lease agreement would 
need to be modified for the purchase option.  My suggestion is to provide 
these forms to the customer with the caveat that as the commercial terms are 
fine tuned, these drafts will be modified.  But this gives them the basic 
idea.   In my absence please contact Barbara for coordination of legal 
support in the event you cannot wait until I return.  Thanks.",165
nemec-g/sent/2579.,"Mark,  I forgot to mention in my earlier note, that for the parking/storage 
arrangement with Bay Gas, I would request their form of storage agreement.  I 
makes more sense to have a separate agreement cover the parking arrange as 
this is really independent of the compression services.  These storage 
company typically have their own agreement that not bad and usually won't use 
the counterparties paper.",65
nemec-g/sent/258.,"GT,   Big game this week!  I heard ESPN Gameday is even going to be in 
Austin.  Sounds pretty cool.  OK if I crash at your place again?  I am 
planning on coming in early Saturday morning right now.",38
nemec-g/sent/259.,"That sounds cool.  We talk more later.





""Townsend, George"" <gtownsend@manorisd.net> on 10/20/99 12:16:16 PM",14
nemec-g/sent/26.,EB3883.  See you tommorrow.,4
nemec-g/sent/261.,"So in other words, a typical night in the Gillaspie household, except for the 
sex.






Ryan.F.Ruppert@EXXON.sprint.com on 10/20/99 05:14:55 PM",20
nemec-g/sent/262.,Attached is the agreement with my markups.  Both clean and redlined.,11
nemec-g/sent/263.,"Attached is a clean and redline version of the revised agreement.  Dan has 
not had a chance to review all the new language, but in the interest of time, 
I am sending this out for review.",36
nemec-g/sent/264.,"I know he's not actually planning to crack the seal on that book and to 
sponge off us, so I have been feeding him bad information all week.  I can't 
wait until Kristi asks, ""What could happen if you don't properly equalize?"" 
and he answers, ""You could have painful flatulence for 6 months.""






Ryan.F.Ruppert@EXXON.sprint.com on 10/21/99 02:11:44 PM",58
nemec-g/sent/265.,"What time is the tailgate kicking off?  I am still driving in on Saturday 
morning.  Not sure if I have any 70s stuff, but I will take a look.  Need a 
tie dye.  




""Townsend, George"" <gtownsend@manorisd.net> on 10/22/99 11:17:14 AM",40
nemec-g/sent/266.,"I feel your pain brother.  I only about halfway through Section 1.   I 
haven't picked up the book in a while.  I will have to catch up on Sunday 
because I will be in Austin on Saturday watching the Horns crushed the angry 
red menace.  

Is there a cliff notes version of this book??






Ryan.F.Ruppert@EXXON.sprint.com on 10/22/99 11:06:27 AM",59
nemec-g/sent/267.,"Attached are clean and redline versions of my revisions to the 
Confidentiality Agreement.

Please Note:

1.  I am not sure is the paragraph concerning US Technical Data is 
necessary.   If it is, what are we receiving and what type of obligations 
would we have?

2.  Need to get as specific as possible concerning the project in the first 
paragraph.

I will be in a due diligence this afternoon and most of tommorrow.  I will be 
checking voice mail.",78
nemec-g/sent/268.,"http://www.ble.state.tx.us/current.htm






Paul_Pfeffer@bakerbotts.com on 10/25/99 11:35:22 AM",6
nemec-g/sent/269.,"Yes, I did receive it.  I have been out of the office on a due diligence the 
last couple of days.  I will review and get back to you tommorrow.  Thanks.




Michael J Legler@ENRON
10/26/99 10:03 AM",37
nemec-g/sent/27.,"Ted,  Attached is a revised draft of a letter.  Please review and let me know 
if you have any comments.  Please note the following with respect to this 
issue:

 1.   We should make sure we have performed a gas analysis at each producers 
delivery point and are sure they are creating or contributing to the quality 
problem.  I recommend attaching such gas analysis to this letter.

 2.  The BRG Petroleum Corp. contract doesn't give us any cause to send this 
letter.  The contract requires BRG to meet the quality specs. of the the 
pipeline which receives the gas downstream of the Point of Delivery on the 
Confirm.  Such Point of Delivery is at the wellhead and HPL is the downstream 
pipe.  HPL's specs (unless they have changed, don't have a limitation on gas 
richness).

 3.  The Texlan letter will be slightly modified from the attached, since we 
will reference Force Majeure.

 4.  Do we have a accurate list of producer names and address?  If you are 
okay with the letter, I can have a        paralegal prepare the letters with 
addresses.",180
nemec-g/sent/270.,Can you please pull the referenced contract and lets discuss.,10
nemec-g/sent/271.,"Remember the line Clint gave when the bounty hunter wanted to take him back 
and he told Clint he we just trying to make a living.

Clint responded ""Dying ain't much of a livin boy!""

Remember that.  That was awesome.





Ryan.F.Ruppert@EXXON.sprint.com on 10/26/99 11:58:45 AM",45
nemec-g/sent/272.,T minus 10 days?,4
nemec-g/sent/273.,"Your welcome.  Maybe drinks and moonpies.  Sound good?  Maybe next week.  
We'll talk after the legal boondoggle.",17
nemec-g/sent/274.,"I will be in the Woodlands til probably around 7:30, but could meet you guys 
at that time. Where and when?  The Mausoleum?




Ryan.F.Ruppert@EXXON.sprint.com on 10/27/99 04:00:56 PM",28
nemec-g/sent/279.,Attached is the redline with the changes we discussed this morning.,11
nemec-g/sent/28.,"Lal,  Attached is the form agreement that was attached as Exhibit B to the 
LLC Agreement.  

Have you reviewed the Change Order form for the Compressor and Plant?  I have 
not heard back from Andy either.  Please let me know if you have any comments.",45
nemec-g/sent/280.,"Kay,  Please review the attached and let me know if there are any issues.  
Thanks.",15
nemec-g/sent/281.,"Kay,  Another CA Data Sheet check.  Thanks.",7
nemec-g/sent/282.,"I'll be in town.  Let me know the details.  Eric may have trouble.  After the 
stunt he pulled Tuesday, the Warden's angry.






Ryan.F.Ruppert@EXXON.sprint.com on 11/05/99 11:01:22 AM",27
nemec-g/sent/283.,"I enjoyed lunch today also.  It was nice to feel normal, even if only for a 
short time.",18
nemec-g/sent/284.,"I am sending you some handwritten comments to this version.  I am going home 
the rest of the day.  If this is something that has to be sent out today, 
incorporate these comments in any new version.  Otherwise lets talk about it 
tommorrow.






Mark Knippa
11/07/99 02:52 PM",48
nemec-g/sent/285.,"GT,  I won't be able to come in for the game this weekend.  I am taking a 
scuba diving class and I have open water dives on both Saturday and Sunday.  
I am kinda pissed off at myself that I didn't realize this when I signed up 
for the class but now I am committed.  I will still sell the tickets to your 
brother and nephew if they want them though.  I can FEDEX the tickets to you 
by Friday or worst case, just have the ticket office leave passes for the 
seats at will call.  Let me know.

G,

  




""Townsend, George"" <gtownsend@manorisd.net> on 11/08/99 08:36:56 AM",107
